% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 15 2025, 09:19
% Dimension:          1
% Nodes:              361
% Expressions:        22
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0.3665191429188092        1.616536073889812E-8     0.3665191429188092       1.6159651275294938E-8    0.3665191429188092       1.6166891987107864E-8    0.3665191429188092       1.6165790190902446E-8    0.3665191429188092       1.6161726101800474E-8    0.3665191429188092       1.6161891495727023E-8    0.3665191429188092       1.61649155604243E-8      0.3665191429188092       1.6158542280086316E-8    0.3665191429188092       1.6161588718153586E-8    0.3665191429188092       1.6165834477861523E-8    0.3665191429188092       1.6163803566071968E-8    0.3665191429188092
0.3839724354387525        1.689768539032161E-8     0.3839724354387525       1.689327525543128E-8     0.3839724354387525       1.689630128557633E-8     0.3839724354387525       1.6900603553190825E-8    0.3839724354387525       1.6897340396384862E-8    0.3839724354387525       1.6897171273533432E-8    0.3839724354387525       1.6902526590801352E-8    0.3839724354387525       1.6898384899429472E-8    0.3839724354387525       1.689979159563263E-8     0.3839724354387525       1.690004999440054E-8     0.3839724354387525       1.6896124683725817E-8    0.3839724354387525
0.40142572795869574       1.7620933834121738E-8    0.40142572795869574      1.7622663253882403E-8    0.40142572795869574      1.7628551010909547E-8    0.40142572795869574      1.7627176165106504E-8    0.40142572795869574      1.7626508268880125E-8    0.40142572795869574      1.7625442488313425E-8    0.40142572795869574      1.762861301379374E-8     0.40142572795869574      1.7623795230804964E-8    0.40142572795869574      1.7623425994824435E-8    0.40142572795869574      1.7624699864862846E-8    0.40142572795869574      1.7625111349223078E-8    0.40142572795869574
0.41887902047863906       1.8340773899536128E-8    0.41887902047863906      1.8344755435035464E-8    0.41887902047863906      1.8350327764255336E-8    0.41887902047863906      1.8347861206564236E-8    0.41887902047863906      1.8347528439695003E-8    0.41887902047863906      1.8341981658354284E-8    0.41887902047863906      1.8342240343995638E-8    0.41887902047863906      1.834750740485713E-8     0.41887902047863906      1.8343252714808485E-8    0.41887902047863906      1.83388647315077E-8      0.41887902047863906      1.8340297280877693E-8    0.41887902047863906
0.4363323129985824        1.90582277711081E-8      0.4363323129985824       1.905908132652407E-8     0.4363323129985824       1.9063805976877846E-8    0.4363323129985824       1.9057462705019408E-8    0.4363323129985824       1.9061131160097975E-8    0.4363323129985824       1.9057078108052438E-8    0.4363323129985824       1.9052928330962076E-8    0.4363323129985824       1.9055863300216308E-8    0.4363323129985824       1.9055818078277832E-8    0.4363323129985824       1.9054553139964373E-8    0.4363323129985824       1.9050995397486385E-8    0.4363323129985824
0.4537856055185257        1.9768660754779102E-8    0.45378560551852565      1.9770284493592375E-8    0.45378560551852565      1.9778374782123817E-8    0.45378560551852565      1.9766794331700502E-8    0.45378560551852565      1.976748815735514E-8     0.45378560551852565      1.9767462759226057E-8    0.45378560551852565      1.9763062754109105E-8    0.45378560551852565      1.9764425892219313E-8    0.45378560551852565      1.976331392725375E-8     0.45378560551852565      1.9763116611002072E-8    0.45378560551852565      1.9758121240466327E-8    0.45378560551852565
0.47123889803846897       2.0478109071714903E-8    0.4712388980384689       2.0476572770362997E-8    0.4712388980384689       2.0481158125901353E-8    0.4712388980384689       2.046889981714609E-8     0.4712388980384689       2.046827954947249E-8     0.4712388980384689       2.0469831069183077E-8    0.4712388980384689       2.0465700369889577E-8    0.4712388980384689       2.0467116074448288E-8    0.4712388980384689       2.0466009411641435E-8    0.4712388980384689       2.0470371712160943E-8    0.4712388980384689       2.0464978097256784E-8    0.4712388980384689
0.4886921905584123        2.1174646450202398E-8    0.4886921905584123       2.117338515395092E-8     0.4886921905584123       2.1179858026803153E-8    0.4886921905584123       2.1169514075207335E-8    0.4886921905584123       2.1165426660597165E-8    0.4886921905584123       2.116404128364119E-8     0.4886921905584123       2.116428017033808E-8     0.4886921905584123       2.1166726402615978E-8    0.4886921905584123       2.1158461767808025E-8    0.4886921905584123       2.1158338986936914E-8    0.4886921905584123       2.1158976357935113E-8    0.4886921905584123
0.5061454830783556        2.186793576760201E-8     0.5061454830783556       2.1865751624200514E-8    0.5061454830783556       2.186695550134874E-8     0.5061454830783556       2.186080347529743E-8     0.5061454830783556       2.1859570505567308E-8    0.5061454830783556       2.1854668284552056E-8    0.5061454830783556       2.1850886887497546E-8    0.5061454830783556       2.1857762900560546E-8    0.5061454830783556       2.1856163868643494E-8    0.5061454830783556       2.1854379714576933E-8    0.5061454830783556       2.184920008703614E-8     0.5061454830783556
0.5235987755982988        2.2554530993855972E-8    0.5235987755982988       2.2553999670965497E-8    0.5235987755982988       2.2552172520755503E-8    0.5235987755982988       2.2539985565792066E-8    0.5235987755982988       2.2539268883271667E-8    0.5235987755982988       2.2541455862708E-8       0.5235987755982988       2.253749879406163E-8     0.5235987755982988       2.2537985865555875E-8    0.5235987755982988       2.2537646576531986E-8    0.5235987755982988       2.2539777080481283E-8    0.5235987755982988       2.2535126692691507E-8    0.5235987755982988
