% Model:              DipoleAxial_above2.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jun 15 2025, 21:07
% Dimension:          1
% Nodes:              1001
% Expressions:        8
% Description:        Radiation pattern
% theta                   Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle          Far-field norm           Elevation angle
0.6723008278682158        10.25786428468648        0.6723008278682158       18.52587287299957        0.6723008278682158       28.105530291164833       0.6723008278682158       35.25806840174481        0.6723008278682158
0.6785840131753953        10.338513117822247       0.6785840131753953       18.67164061600747        0.6785840131753953       28.326634103642785       0.6785840131753953       35.53531760368141        0.6785840131753953
0.6848671984825748        10.419005026205314       0.6848671984825748       18.816912636178643       0.6848671984825748       28.547353964565396       0.6848671984825748       35.812036704165635       0.6848671984825748
0.6911503837897546        10.499674079875241       0.6911503837897546       18.96239735930316        0.6911503837897546       28.768213784412797       0.6911503837897546       36.08931945126396        0.6911503837897546
0.6974335690969341        10.580150871447005       0.6974335690969341       19.107678916069577       0.6974335690969341       28.98845179132918        0.6974335690969341       36.366015919291335       0.6974335690969341
0.7037167544041136        10.659468269778728       0.7037167544041136       19.251154095331216       0.7037167544041136       29.206025313718616       0.7037167544041136       36.63898098740602        0.7037167544041136
0.7099999397112933        10.737219406007632       0.7099999397112933       19.39194644254056        0.7099999397112933       29.419900123402773       0.7099999397112933       36.90675753563868        0.7099999397112933
0.7162831250184728        10.814232778726012       0.7162831250184728       19.531253780143835       0.7162831250184728       29.631697577929934       0.7162831250184728       37.171849763543875       0.7162831250184728
0.7225663103256524        10.891610341411312       0.7225663103256523       19.67092817731884        0.7225663103256523       29.843875477582763       0.7225663103256523       37.43777965480477        0.7225663103256523
0.7288494956328321        10.969365359280179       0.7288494956328321       19.811164862314552       0.7288494956328321       30.05671085233256        0.7288494956328321       37.70475773582253        0.7288494956328321
0.7351326809400116        11.04658108685334        0.7351326809400116       19.95059827067777        0.7351326809400116       30.268360052472694       0.7351326809400116       37.97008308292953        0.7351326809400116
0.7414158662471911        11.122765347004227       0.7414158662471911       20.088444553901084       0.7414158662471911       30.477648649237135       0.7414158662471911       38.23227979702408        0.7414158662471911
0.7476990515543708        11.198363241947067       0.7476990515543707       20.225351431914184       0.7476990515543707       30.685285144952484       0.7476990515543707       38.492597372175354       0.7476990515543707
0.7539822368615503        11.273843224114833       0.7539822368615503       20.361945471924653       0.7539822368615503       30.892101580529776       0.7539822368615503       38.75220282462308        0.7539822368615503
